Bug_id,Fixing_commit
1219330,a6d9d8927dd23cb20637cb5ab5a0661c4ae4766e
1219339,8ee641313088dc5fbc9eca9f870dcfe93de2843a
1219339,b5e15ecccb6cd9e454e69f44e2d7e0e41a29361c
1220450,dd6de89a16f2c1b36d429b6a5cf1ebb5477a6b60
1220493,48d8d425cff10f61abd9ec84ec6240e7d2160c3b
1221385,350fbdbad784715d2e36a4dcb3eb7d89002033e2
1221421,d434abe6e2510027108fce5d1f85df48a462d0d0
1221444,b7957aa36fbd2b79cf32a86156c34e3ad1ed2eab
1221872,47952b802aab648f692bb89678d2b695a04b53ab
1222101,c91015c43d5556059210a2cffac02e7a5c547ed5
1222798,9d953e2b4ab5d67e70a4b4093fccf99e6e72807d
1223670,164ec87ab3cb22c241ebe8d3501d5a2f05e5f441
1223670,c584499acddc79c3e38f1b7e1ab4cf7d36defcf7
1223670,bdbf2adc3dab5a9440cdc7b14878af34b2e44d08
1223670,9dbf30a524936743102e1104236d7f066b93d4bf
1223743,de7773dd42e1e85f2fd58d83825e9e73504c2e8d
1223743,31ffab3a0629112c83681efc5f4bf05e5463584c
1224200,164acbd4bafc77b9c7b8ea5c198a251b4bbf8424
1224361,ea96a37f1a43e9926be3a930a2f3c7b25b5286ff
1224361,9ca27c3da0328c41fc12915c069e8889c721165f
1224361,429cd1f9006d3327aa54e526c7d1ef1e7b0bee0f
1224363,9f6b527b5e1377940474a7086965d2e1717270ec
1224363,f0cc92be4cd8cb1a55f2a029a102ec2d079eafef
1224363,fcca1d97bd3263337b1cfba8891303651a51cd72
1224369,06c9e401ee3c3b62a4d488d17f56c1c592164e95
1224369,6b7901d50318a6e485af823ef7fe9137daa618d9
1224396,db4543ce21ce1e8a1c81b685a16e61f71db2f602
1224979,ae73aa4cc482bf81a6f04b1d214584cf25d4bc80
1225250,8d2541ca9d8be24b9ab4a2f6d0d08e2c9e853bc1
1225618,1dac03558135b55929b5d3e7dcad3e65a5430f78
1226977,eb1d405b1239f342187201225a6cac0ff21440c2
1227052,347bf2a3d48d8532e79be39fe685767ecd0f24f9
1227462,cc5fbcbece9418293f6dcbd8c4a20a76cb1799fc
1227462,5efb021d57d9b1dcd8a922eff2dbea4d886b8bb3
1227538,b240666f8af8cd36887c3b312a41045ab8882f88
1228103,b5ef9e8af8425f2cb3223a2114924f808d5bfbfe
1228103,0fa3eddf8063895c3a45164a4416471c0eb5a026
1228103,202de45bc0d4da8b1fb0843d3db2796ce4a8366a
1228590,c91d6036456490a3bb20eb63e0dd02a5dd063561
1228754,30c194c260a7b07d5d46cffa49817f375f787923
1228754,ae5d37aea5c814351924300c86e29462b04a884b
1228882,a4e010070e050586bdacf851478456cf140dd326
1228950,d873179a7da024a8d42b73e571d64b1eb53efa63
1229426,37a877e840fc012433e1aaba208a1c13f9ce22f1
1229681,ad6a279c6682741c131fdcef6f1fee3ed7a5972a
1229681,04d1a746fe75d18431111cfa50906a4658ffe5af
1229825,df078713d748487a433de312690c75e37a7f0d58
1229855,c5d7d35dabeeb25454fca8368c528f9859283626
1230483,3941a5040b066b67d1d26eb7a34ee6361ea98cc2
1230639,f916b88c87b50619d9b05599f5d2581b84f6d557
1230668,e0603b355f0c98b14c7dc8ca4784c26aca550937
1230686,f93defa8ee9a5f4f163871c538d31bd56b0acf18
1230768,2ebbf6197fea27b6014ce74fcbd3a317d481162a
1231919,a88ff27e1aa921e27b918acbc7b966cd1c4e0e65
1232069,2a57c0a0cf19b32f5fa9cb72c44a92e3319d14a0
1233152,27b9d60e819cce5f20de8a0c48b1aa40522c7dd2
1233784,ca28125f2f0d36968e9fdffcccc5b817ee0ea324
1233925,dc55c41b6331765915feca8e0569951ede13220b
1234147,6a30c1484e916c03c69a617653ddc4ae8bfbecec
1234280,fcc73febb20cb72bb6716b48757b18c3f9044297
1234401,212ac7e82d3287f884c0cbf34ec36bd4977f7e78
1234401,10de1d8666abf1eb61a47545598aeec88222c49e
1234425,f0f950d9cca5cec4eb10c76eda17cae8e646721c
1234571,6ec9b53392a68d1967ac5ef30d686d5e5d71cbc0
1234578,f241151c616953e1dbbb29e4757dda10a56a3dd2
1235876,fe8054f2ac3e765c8d3b51df78222cd0777c4163
1236923,ef37bc36547c5473d9240ec4fa0b64298d17fd3f
1237103,8dff95d86acbf982051a0d8c4fe207a0ec604e07
1237219,3fe6c728ce7674ff710309587eaae01ca46e887d
1238440,2e3ec255c81020ecf0913041234f9711169a3c0e
1238558,c58a56444fc93d2ba5d9c85126a38715097dfb13
1238558,2bbc5b79d857aa3c5de15a4c0d8581f0635f7dad
1238592,4504452a90fff486e8ffc212f13ce39d31438653
1238935,b6613e975a08ac92f061accbe3d23f857344352b
1240760,eb61e2a773d858fe7cd689ad8c4be4c1ce481e0a
1240880,de993f2b895252d2ad1553dcf1ae163204f55261
1240893,0fe2b3363c9ee3401479178aa75218a15141bf73
1241896,f8cd81f16a73993fa788a529ae9e2cd369b50432
1242668,9f5b6cd206c628c93da1bc0dced6e0c1efb33d32
1242798,52cedeb87301d0a4674f5cfd6a10ba3b9e9b9e77
1242810,5e251884f69f8e4ab1149d6ca7f9dc18b7414646
1243178,f72ada9941bbfe936e1d4704e28b950200884352
1243335,c9acfa2d3f5220576f124347aa70d541e47b6a0d
1243466,e02d45c89addbc56c4ec29cbe4c5bef23755b174
1243555,9eb4816ae9f79762bdc3367c770ded72d485c85b
1243583,2d13bd207e3d9ceb4c4c181ec6431b3ccd9a71f8
1244250,5c4a80fca486941332b5befda970c281e887cb2a
1244995,d1e05b9116cc9725951440e05c65b2e57fea881f
1245264,29a35142a8137a66be7c4aed52a7ae7202ebc2aa
1245724,20c93a4cbb1e799337b61b60e77d8e85bcb98b9d
1245743,ea934f9d97005425f11ee0ce6dbb77aa22d22b32
1245791,cb6fd440765295df99d55a68345cd5bf922a4ae0
1245791,17ddf667fc027d5fcec126f62d106a1bfc1fe6e9
1245791,d2f8b89a20f510239002e777c35a11a63a1a9252
1245795,3687f36b1f85c09aaa4c47c99a3286fd7975b9ff
1245795,97ac5877d152245c846ce052f2a60e2a250f6b72
1246014,dfeebfdf8d96aeb49f3580f24028ad1623447a17
1246054,b4ceccae32b575d6109c1b8c053809e8238dcb63
1246061,967dcb05f34702b5fdbc12892c3f92d67fc3450a
1246944,3eb4d6eee3e4062f3e10d6c0adf42febc12fe789
1246956,56ed0ec901c08f0368a2d8c751795c14aa6a5a41
1246972,c908e9677a9b93ac25b3c35e75bdb447b6e69b56
1247236,92827e1743bccc47d56a4dd312e5035f598262b8
1247239,0712c02d259e1e0dab776372bc52ee22b0c92091
1247239,6cca6d362e38a4eb1f680c62a17137e04b1169f2
1248329,a8cd1f16ed6411dfe8e768596f3e594760050235
1248580,7e26c1d13046e6e69de1a47d7e9026ff645a0f5e
1248580,b052acfa6f28fead5644e41f5fb8795f7cdc3683
1248794,458e59c0a6d9ff05d779798979c57cf061a36461
1248876,0def34737ac7eb9d8260a20212fa963a04dd9ea9
1249183,1d5dd700e41e1f4e967a951e6c8d38d0d68f45b0
1249377,e1bd22460aeb4d6bc645b933f1901c28fee5dfd3
1249522,d4e621e02edccfff3eb4cb6b2a47655eca845280
1249578,dec7eb3938fbed2fecfe982eb91700e2999fe9c2
1249578,63ed21f31fc7934f1eb700aa1a4330e029e53116
1249685,025b917f39b317d9412d4e2c0d625afd89be47b9
1251308,2b83147ead2695427cd346eb80cf8c33a2210ba7
1251922,d860e70ee337ba7a648d7f8de234ea075c83f3f8
1252511,3ed34ab50aca0dfaaf5ee9b4690b2409a9ea834c
1252707,b6daac63d773b34f2edb9bbdbf6c31ebe63a85bb
1253099,131a296d48a96a30104572f6dd1c9cd078f4d4be
1253673,739482fdb6fe6b93f9b5a6cf7d50e373d6d84bca
1253673,d4b74afcc60b937f25d54f365be46a8133980209
1254106,7f9c628820e23690aab505ba9b353f1504c8ec9a
1254122,e0a5e93a96d8eb1a31b45327786e2ff4253661ac
1254164,3a6988962137c90b9eb8851d84194ba4ff5e9cad
1254622,2912de2754baafcc07201c4ecda7c975622e6df5
1254688,88c344a56eac7c61656af0c56294ebd73317a3af
1254721,f437498da477bac3d8e9852e67c89d6a5c0d7422
1254876,6e705888d2a854f60deadc23d1382fbba2ef7dc2
1255298,4f59de9dba41e5a40234c5179b91a90d25bae6d6
1255474,df6b25262c658e87715c98990d36a6b7fd8f8a0a
1255474,fd291895b378fba58c48631972e66638c2e8dd21
1255570,995e7890dd613843c3914a1d9d46676f400152c1
1255949,6a57a5f81339e57cc6443b7142b15810c5fd5fe1
1256009,4bcfd40cc3a89763d88abafcf71f8bdacd765f67
1256065,49aa9281700cdacc521a7fa851abfc019831f1eb
1257361,26025c7f0d298872c5fe88739c9897254da6fc75
1257765,719cb361178ac7f9aa6ceefabf3f1c7a15829d34
1258079,9316a1a17d51655cd1e09733948d94fcdd399597
1258231,1ad759d658a3a47c2076fa0ac6dd8896df0ee398
1260439,50ab25f4ea759f2910bb9a0ba942c963c8de05d7
1261175,1f2a0a7ae4b37bd0073c6f7e0a63fe9b71a498de
1261230,ff41464ac92d19c020112093a16ca4b364a7ad82
1261752,34fe8a381ee93b850e8d7c0f64dd9a9eaa0de446
1261752,ed485cc76a622813190f3da12d27f79032bdbade
1261752,433c854c4bb5d5ee4820f4622d16b7e9840ccab3
1261776,453f314bd7aeb86e190f17370e77e779a01d90ab
1261933,1b485082e80329acf241d88e1392c8850005a333
1263384,1150a9442ad2fd6bf4470b6d18c160ee0b6bb0f2
1264053,cf702debce85bb1aa7befb7839762a267fa70abe
1264053,e3096cf1de9069442f0759f58228d423afb3b6e1
1264053,2355c90ee8c8c9e62084a23e81f4e2bf9677f2b2
1264053,468f75ba2034e33ae82dcd349425e51b6bbf7a48
1264300,3dd0686489c6a7ca3a7958e557beea5bb74a89c7
1264575,55aa8c623d4133eccc000cfa61f32c0809d97330
1264998,c9facac780945244c621f0417354187ea9247475
1265577,6eb3ce095a70f5a450dc321df946e0054be2bb79
1266963,1d23af51e88680888da7ba6709c04130a977718f
1267130,ed9265023c32c91777565548e3640a548315064f
1268034,d31171af48e4fe4e0e35e6e96b4c76504a7ee091
1268034,05c1151be7a7821136263bb46d887bf8e99ce64d
1268034,7861d6b6c274db85036adc5496718d456e3a78c8
1268034,9c2a58d84d498bd8841f3bd88e6091ebcba58818
1268034,1e198b4ccab26156c3dd6417b2ee08d53ab622dd
1268626,fdd1161f445604e720214966a7eaed8e7833ad9e
1268854,200070acb240df4253ef7a5be1d7ea376de14892
1269729,374889c1ff7dde28ec8700652563bdfafbb70354
1270381,5f64adf2773bb89ba6867f60906f390266b6ab4f
1270537,c9ee3b0069e4841323c512d563ea84df73e5c313
1271037,87b38a0c8543d369ad1dc92d1f55965cb0ad7157
1271037,49f41e6097076c35c92082cb268ea63b9ea5ab03
1271460,009736e264b46b6284ae49f97e6e2b420532537d
1273129,47ced506c7a32e8ca807978071a536f64c8332c8
1273202,87e32446023f9d56c5ca367834b1d9ee7a1701c3
1273265,af83078c48588a2b1e39cc0fb7fac250a58b107f
1273537,333b172694da88d07e96ab17e09dcfc5d082a297
1273701,fb131a07c5bcf859a0d8f8bfb8d3bae574063f4b
1274637,118345cddce056e901a7107b25b04bfc696ce5e6
1274777,8b7926661e4a89b25210539d3f4485e7fad75f9a
1275339,3657c61116faa730c4b14c2345e122154f92d051
1275339,1bafbbad7fa45220c76dfae1f0419026408d221a
1275339,9ddfddc33c569553a8cbf96cd99277d176f253dd
1275582,062aa1bd5487d268078b031b75335c106ae40480
1276413,817695430906243ef1f46f3c8df49f2b86f489ef
1276413,9cef1a1fa8a2d158bcd53c946462dbb62f871ee9
1276897,c9fa564222899eabcfd5e2c00e520359650fb6d1
1276976,2ce7e838634b204dcec9487452cabc20d709c4d6
1277213,660eca9e31be86a265f6865e1fb9c72fa62f3b39
1277475,af451fc9572a582cabdf7995f5dced46af568503
1277475,4a0706b3d0800071f3c975f0e65cc93b8862e445
1277475,963e5b62da1bad68dc886412ee12bb581f59facc
1277866,551541092f094b820fddf2f2a21771ef2141a606
1278013,6fcf253b671231482a64fa46d2c9ca0342894e66
1279146,cc47bd26a869b4c056970f369a00196ab12cb7d9
1279814,5fcd5742e51897a469773c538098d9edb4dd4c57
1280215,50f2e8c8491eff303fe032a6df2a08a6df2511f3
1280294,ba5ff277a3cd1a7f655f8e02a130a395e8f2a225
1280443,063a3fe1aad1e47687474a66e6938ddfe044e37e
1280443,eb4a4b7bd0497ba8a4868ccbcd04036e63145a26
1281071,b0ed81adfff696a0128e535fe5780340129462ad
1281482,2f21fdc94dcfb4635ed5218ea3d2dd43fb332d07
1281965,a9930291f639145b9a612de69fca1804cfb4d4f3
1282076,f2cfc74a93beafabdd057fc6e1b4582baa9bb078
1282246,052416b4789f1c13216622a51b14fd5e1e060c58
1282502,7441c77ab3f43ae2bc98e1767ada4abc432f7555
1282746,fcfbc324f3897f214e75c66935ba0bbbab82d2da
1282992,98590457779dabc3a19471c400985d14072f931a
1283823,1df45496d045ba6b293430a7e5b95f6fcdbcc5cb
1284372,4f48e514c1ee8dbc7fea916f7b88659d20cfb655
1284395,a45cfe898352daa445ebc702273c73c56b3ef3a1
1285003,bbfdbbf1dab41bb9f4395c56a15df061bf67e309
1285003,fbaa8f469f5a80230e567b7517e0aa0a83ccaf65
1285833,0728c4ae020f5065f932ed4827ee4f6687e38f78
1285960,bd0516d2e04a7837316ad57119338b963c12c223
1286183,0a961f12af55e9e54dfc6fcb3caf4155244c9e5e
1286911,607f7f0e140a801a2a9a62e461b9220f10044bef
1287204,6e875e1462fc68ee5deef2ce1923d4e351982d03
1287266,311e127edfff11350cfa5beb2cee1310cd3d1aa7
1287316,e0acf6746962e2c6921d53cf5023f16ca424c12d
1287721,bf6c0c4ad16c76cc56b3164576c720fc1811f5e7
1287912,3a6f55d3d0f40784ba1463ed9250eceb04faeff2
1288482,405ec13645471f1e72312be99220eb66eaf2af5d
1288555,a9213b054219f4de00c066692330b630e19d5416
1288561,bfee156803316440a2f010f023935dd69f0b05f3
1288588,8fd07f16556c8ca5305cb629ec90dce75c77c798
1288780,1506fafba57d04da968331cf7dc2dc10dab9bdcd
1288946,5efdbc22fb511281da3ff3f73abe024769fd55e7
1289085,b7dc3515dc78bbb77c1191b4d5d5ee05668fd6cf
1289085,cf65390f5764649ce8736d2a66b798f293a579a1
1289273,92022bcd75830b63fb8247badbbffc16e6c34375
1289280,e734cf260908cace026d313b6cc55bde3b46730c
1289701,2e6d1dafee00c988288f4b8e3023d4df7bf792fc
1289970,534dc4b44b1a7ec63697a8f2f802ed6e4f0b9381
1291016,32695cf856683158ecd0f70081837c3a789305c9
1291665,3f9686fc43a6e58d383ec1bdc10eae3072943c71
1292159,987d4f3854dabeb33f7070b7d13392d321067b6f
1292443,fbd443ce8fb5b8a1897baac3bfe62f8c5c5b054f
1292534,c2f5bc87d8cd577a13a96a8a4c50cd482600a6cf
1292590,488c4ea38e16888e9ab439f5ef0f258252597848
1293327,2e4d0d597bcefebbe5fdd573abbd7a17eb516d0a
1293347,f4cd5568389b1990e339bd5e2ccaa984d66bf842
1293463,5fd77000b6c1a6f057dca3182ee703b65b84c6c6
1293709,54069ada44c7ee7dbc75ced94d0598b278a7c5dd
1294095,fab696bc92fdebe710460094ca77cff6c6391137
1294407,f77d344cf887dea34adeceb220271cf953622d6e
1294438,4c0092cbaf251d6253a07f103cabf8b2b1fbb9fc
1294677,a489ca380382afe2ec8592913d436fdc1958e7ff
1295002,b7ccf1f2df8f4987d02b19ae5a16f4526323fb7c
1295023,305892e22d9c7b46911ac04aa54423a64883eee1
1295299,37c22fd0475e9ecddb207d5eed729ab4a1945ad7
1295322,926053fe7f066c95192f410947b13bce2920d615
1295322,98eba3f5cc5157b7e366615b886713dcf65969a4
1295322,94dfc6dd2648bc6c670def0037461c443984a64c
1295322,2c4613b97a3c96cfb27c2f66c1febeefcdb39de7
1295542,ccf231e054b5b6974fb98abdb669e2231eac23be
1295542,bc66eae9b55b62d733c0dd3392cabf99890548f1
1295542,e84554cb1201e6ebf4021827dfafad4c7a5771df
1295747,6203381730cf2ac9f1ad56ce94b1fb0fd9573f8c
1295945,b5ad370c93f52e7217cb49a6b623c4cd42787c04
1296078,7d3bc3efebe0730a8f8d560ca5c07eb2501d74ad
1296087,abe23b9940e2ef286940318311f3ed69194262a1
1296649,f7baf71da7efc530ac87ff4cc4777f06529ac222
1297099,521e476f0c714ff4e92c7220e81b40e56972f58c
1297361,0d7431e24546049ee2bd0fb1e05a5b124ed01f81
1297361,26025c7f0d298872c5fe88739c9897254da6fc75
1297808,a0b45e0de73a73760727c6ede2a676527e090498
1298107,29c1b972c04d1b88be2c68547ab71cb78a371cc5
1298169,3f26b3f32f991b8f55fc12698e04e8b12fc1101b
1298509,908c9c793e92f3a5c27bbb07767bb4cd93c59d0f
1298773,11a5444e54a9ca7864a70c1a5e66f5d6f419a35c
1298773,48fc404b0637a7315f9960f97b2482530d73cd94
1299098,9d270fe2298bc780b33b76093bc0e87a4bd94fae
1299147,8178250f3a8b58fbb48f31b0095de2c0d2af802a
1299519,7340398c68a8a5e40a494ad7a575ea680c000d9f
1299686,78842094a8b1ee9b0b815c52614a9d010bd9026e
1300083,41972bd40b59ed0b0546a564dd32780f93f98552
1300129,a213fcd04400dd5db3514693d61a1c93f8478c76
1301343,f5d61890ecb53a10133d41f6a09f2d36d988cd92
1301381,a72de75573c855e675328d3ceba32ebd84fab983
1301381,53b1b7c121a797c473a76a32f7e7f86a2e78bba5
1301496,41b22909f10a0a8b4657da8170d10aeaec2b4af8
1301547,bbe392227b7d6376bb99843e781e7bd056ddeaba
1301777,96fb89bb31d025197fd0d830403ab39233cb5f91
1301876,b6f62be719ae36609cde88c878c35c5160ff502f
1302973,bfe9d976f7509cf82989edbac61d56eb3fa4f2c5
1303418,7e4ddc2eb91dc8973ff7ff0b1a56f8fe0d62cacf
1303418,f162c05861744c9e6125a936fdf2ffcedfd3d68f
1303678,b08857e08eb88c58d4ba92014c607ce54568bf57
1303710,6cd845d2e110e2d928233ebd442c1e0d4fb679c3
1303713,145c594a51c549012c621caacd1b24a0541d68e9
1304201,8e77884e08283e644582bfdbbe45e5338034374f
1305876,4bcd1f78d5cbc89e4dca6ea33ec188c1dcf02273
1305876,f0b46ebdc8289865010ba7a2d75be657b77baab5
1305876,ae7d9cd010790f18f1dfb9903ef9b5a47f685600
1306142,88be27f821aad089e816d470d4c5de3b111c484b
1306628,55405164269f027b2e028d56b10c8aa5261b997f
1306696,3aaf3563a42817c9c20cbb7b2c6052fcaf31728b
1306696,6753f22d8e32a9e8829bff251df1789afdbc4c86
1306696,21c62360060671267874142ce9140381a685bba2
1307254,15d8cf76620f038959557d6c03ead97ba050b2ff
1308036,49bf7e023d0d1c36aa12b15ba164bc6f9b8bfe7b
1308048,bb5040568cfba1b290517f77ad185541d293e872
1308251,c8be39c5c14dd1db8d4faa6f04bc673fbd32f976
1308346,3428128df1170d4f9a0148aabe2a6f717bf43908
1308688,dfb42f181ef9ada2ebce56d4f1beb0eb857b5487
1308688,72ff2080ca120c16fd3b035c54b9ae8957fe83ed
1308922,5c090f5998284c23b296e6c933211f8161dcd11e
1309310,fb5ae665310e4f60464ccd43b2626fdfc2087a67
1309310,385cf64debf70955bec05f8729f42ed8477f1d81
1309720,63d0a40426ecc68cb9bbf93179e769ab06c7afa0
1309823,e62579becf83fb7b8524bba995af9c94b20c4ec9
1309834,8704571a427f466c9143f46663862fb979429d7a
1311319,1be47494e723521e96f5541d985c63a77dd225ef
1311319,5cd94a51349c104067c7dbd7b7f76d90c95fda0b
1311319,4c77ff67311dd0cf52bc211ce0cb1d118000f3d4
1311687,ccc5ede0fd337923f51a7ebe2bb1f6504d53fe61
1312001,c484c1e7eeb61f4abd6d9e2352eacd52b1a47cbf
1312243,e077cda0a979b882e222be1cb7f4754e2850cdae
1312272,87ae1185df39806f84a0b6069eddcc24febf2bd2
1312272,6c8fa338a908091cabd38345bc765c0eb3f3516f
1312548,54f07489d3c0b282d407ad437b72d030df981fa6
1312609,65fa05989b391912d3c69d0b693dbd03a87cb1b0
1313212,e10cae7946b2581b3737771d456f4474734c63f7
1313385,b734eaa69060ed01419c9a8dd4760c88aed16197
1313711,0b21c30d0edcf2b8eb5a352acdc451d433316366
1314401,05773111312ff06c776ab82602204e84a13dbb2c
1314442,f2631b49bb7d178dde8e5f2f4b740803453fbbb4
1314667,f6aba4ec09af240e3688ba634b43a5d593ec8d9d
1315248,6a3ba8bfb34cb54a4377067bd5bf4e75c2c7526d
1315248,4fff02e2a6a2d1d8f3ea81c7ab3f30374b9e03c9
1315435,ef58f71d8e7b9431e4c8ea1eaedf86ebc289068f
1315631,32f776e0c7b56e905d929efa1aa13e46849b6223
1315848,cdff330f17a4922320f37bffb50109cbc9c0fc81
1317085,c74b8853b552e4f2fc63b5dd41cd4815b212598d
1317085,5c25f529af732ad93665becc0a45fc31552aeb50
1317085,2faa834147d6295a34aef179c6d779b3ad10a5a1
1317409,dfde779ec34212bdf72eebe927390785a4091dd0
1317501,3bb432e68db4e89ce6b5e11f022cfe3ca04fd751
1317805,c138e5675e8c09579bd06d0b5963ea255e5aa78a
1317936,be48744b160459666cbf97f065a97cdad695092f
1317936,b92dcbb89ffcf96216a9cfdacfc3b2d652606028
1318766,d35117ca7509b057b8fc57e210f147617a13a493
1319070,6ccd471984affe783a0fcf511389821dea59dcd6
1319122,952640eb7c568ae5794667cd78c6b9a080d3baee
1319157,083f95ede8ff604ae269c44755112df03b6cfe58
1319456,b57b890350b0e607b4d9b4ca266a761d20fae15e
1319888,13f67e1da316e494f62a3ddc4b7d2a940a07f4c2
1320039,12c2619098c3bb39565fb1d7ccc627b566247512
1320057,577914241a79fcd9fb18230d7b0f9c528f57c89c
1320894,331ca1a40ca24f3f8dfeece611f05754e2735a5e
1321038,4417a89bf2ca90e85a01d35cf4c044a90b85cc21
1321247,c85e7e5c007e65af7ce35fb818f52aab689e5aba
1321374,98eaebf80768d80401260f12768d5bab4129961a
1321384,69404501d4d8fc26cc4317ccaec8cf997e7b599a
1321566,23646223ff69920ce5d8f46a9802b06de1f35e94
1321566,e8a7beb2bf1ac28d8d2f8f00982253af00a1b831
1321612,f99ea4baeaff2ee4c049eb2aaf273f6c50620cfe
1321619,aa132747394e61e607ce2e3bea248c1e66011aea
1321719,cb095e4247e2b059e0af8427e32e4da55cd7edb1
1321814,7205aedc30518932faf357cd965118ecaa30b954
1322107,e4c3aa050fde62052b403ef50342747202f7e1e9
1322305,ff8e8c79f02902e3e5e6075736d2bd1b0da2f41f
1322315,81159dae56440e1f412656b7f927d4c503d05384
1322420,97f64de9528907371cc378b71a10671a7490c172
1322716,b1cf1a98659d1578bc4cd8f0b0e687274e99c674
1322864,c955ff5ec94ad725d97c66bd01ae15214b475dc5
1322896,a5931a23fe03ef4a9769b4ad7d333ba3d2e3479a
1323241,9b9d0cfd3fa3c93cf8a9a97c603176ece0b266e9
1323338,06429d283d5b465e5c484dc6a7447ad03b2589c0
1324000,3a610591e1fcbdf489d02ceaf19e0c2f91ce37fe
1324042,fbf54020043bd09c162530907b2a1091a10f4f92
1324716,8742aaf20f07ed697ec2677c7906b6cc3a4b1b22
1324810,31c11875a3653b74939b44980d50bb6c05386d46
1324810,12f897d39a026697efbe0f8a8f4c734dbbefde7e
1325052,ace861dd4d035fa6ebd94f65eabbfbd44a33f184
1325200,ab1fd5b320a457e8313dfcdb2d90c99850f3f1d9
1325200,21dab2e6926ae09b8a63dc7653dcf4e7c6f4efa9
1325200,165b23f87d0818cd103f096df06e0505ab7f9b45
1325200,ee94a9d6cc1c13b82d58bc2198d5e61ddf9311fb
1325344,05f02bc144b12f72d3a40c666b4474a224a75e0d
1325511,9a103b890855e4abbe1472d985240bd54edbe947
1325513,55959691c22c30f86152689931f446adbcf2e310
1325877,99f2e17cae94f237632ea1aa590d8b6b81065f8f
1325923,a0c42c5bea67e25d0ac4cb507c33f5f80669c66f
1325923,a16368bbecb2156cee5a38089e36b8c5ef0ea9b9
1325923,6246d30fbec6167f18ad0aaa8c23142ca983408b
1325938,1580921fec8b822d4e9658a319579870fd6850cd
1325955,969b5b7a564671710a230fa2885024847d45e2f4
1328121,cd03cacfcdddb92b40e259af83abdaaeaabc00b4
1328251,ce8ca07638c18eb788b8a611e6acb9a3e940c755
1328642,c6e104aef85f2ee6831ce1e6b38c4127ef08d125
1328834,5a2e4e4e4f0e65c17f10658dc1f7ee67ff515b74
1328861,150d0b07434b2da24e104407d79ef9427e1051c0
1329403,17542663b5648395038161ac86f3ef91267e73d3
1329521,88ca55621f2730f203d27f32460517b45d5e2d1a
1329521,f7e3cc798e5db5e29d2c66835768b9cf5e1bda0e
1329796,0d82d5182d7c025c090523297b93cc368051ff77
1329989,17a962c65f48643180d586790f1340093d658b32
1330687,9f2ed9ef1d89012f5f95639deee327ea24cf3be4
1330739,28b09080d79ac444361f5d9f2e3c851ba9ec97f8
1330769,26ed78caca3d0ffa819c31f066cfc5d03dde7a95
1331058,0431a0ab907d53646d359ad10507efe7f89dd487
1331209,501bc06827b656d258a73b6a1f6124065981cc9d
1331209,14f4abe67ddc10285cf9ca50fcc1b3487441dfcf
1331209,63f2e1ab0aca1e229bbd1ed2c844548707b5700d
1331209,e5169de977fa9970354a782febaaf1649f842999
1332501,34b8529501d038d82583bf53ce78fa9cd2ac307c
1332569,b6829cff38ee67d364dfb507e27d861c0f5ce444
1332597,2a07161f7ac777fdf05a0a1057324fefa0f1d5c2
1333568,20b742119207873b92cf8f207fb5a9e71a7734ed
1333752,4404f99d719acdad42f1939b7d4a55091b1854d7
1333858,a7590be606ab253180606a170ac7517f0116b9c5
1333887,0b83dd97c786bfc2641d1733e278faa35475d09c
1334246,07f8e7798ab58d7068119f372f443fb84649b016
1334290,f54a857324e4661bfdd67996551fea7201d3127a
1334776,9bf8e9f799c39780532fad2f23e159386b0f5c9f
1334776,32aa533e3335f872b6c2350c7df309129bb907ce
1334876,c28daa723e086d5d95a99c77ff786e0609fcefdb
1334933,380a46afcf858c4990b3f334da54246dfc2f1156
1334933,e58878766438f80b01d3e3cb9f48aaab373b2923
1335450,492fa407d12ca8ef6adf35051cee7356d75ac2c1
1336467,ddef07d1ef6c7389726c63a165f89f70b33ae57b
1336510,57c46960a5f3bf1be5e34b27a8214b8f500288f2
1336510,2b47a14041f5c66986083055d780c45bdf238cae
1336510,9730f8b599688b259eb1e250b3ef8c073bde76ff
1336510,54cc45b7dd55efb22294d257dab2d1ada338e2d6
1336510,b4cb7a1e84a85fe979bec7263c1a7c71a4a5323c
1336510,a545bcb544a738353f521593643f8ed3c5924c5b
1336510,62ea86b5a4e27f2a96a3f8324b7be83955431035
1336510,e83d73a055fe4a8f28f90ac54a659d4a36a3eb0d
1336510,a15e49742ebdaf10c98520fbaa1676bb6c142ccd
1336622,cd4c3caf372595ec3ef954c0b1954566b0e475dc
1336699,d6f4704c8718ba919b794d3ebc84165839836f03
1336828,a1da1e06485ad1b500913ad076e320e505cf019b
1336830,27bf27ed237f82878421e48975960c64c7f78ebf
1336832,bab10e543e04ef925b3b22fb5230f8b1df7f9d3a
1336979,fbec3b469121e53b1b77a0fbb9f365274f0762d2
1337304,4f8620080eef03f82c57ac963aeeddf54a8af8e2
1338383,baaf5d85129f4db0c56900dbcb5ea5e7c487c7d9
1338867,344527734950caddf7279c5ee5c7be78532362bb
1338876,36663347138dc227d190bdec9b469821058cf176
1339116,8160ed6f7ef5dd278e4e7f7ee45c805a9c8c598b
1339259,b80368bd2236368c5d605b9ea91c7ec9ed6137e4
1339566,0f1afbc59a1cdd3012f1309bc64c0effaa9cae34
1339591,33f49f751b63cde40ffe16d4c5fee0b4a64a6a79
