Bug_id,creationdate,resolutiondate
1229426,2015-12-01 17:46:09 +0000,2016-11-25 14:42:24 +0000
1229681,2015-12-02 08:17:33 +0000,2015-12-21 13:07:05 +0000
1229681,2015-12-02 08:17:33 +0000,2015-12-21 13:07:05 +0000
1229825,2015-12-02 16:54:52 +0000,2015-12-30 11:14:59 +0000
1229855,2015-12-02 18:02:10 +0000,2015-12-15 11:48:23 +0000
1230483,2015-12-04 09:58:58 +0000,2015-12-30 11:12:04 +0000
1230639,2015-12-04 19:28:50 +0000,2015-12-31 01:40:27 +0000
1230668,2015-12-04 21:01:31 +0000,2016-01-09 19:46:51 +0000
1230686,2015-12-04 23:19:38 +0000,2015-12-30 11:13:00 +0000
1230768,2015-12-05 18:25:38 +0000,2016-02-12 14:24:12 +0000
1231919,2015-12-11 13:53:57 +0000,2015-12-15 11:40:12 +0000
1232069,2015-12-12 01:21:57 +0000,2015-12-30 11:14:06 +0000
1233152,2015-12-16 18:56:23 +0000,2015-12-31 01:41:05 +0000
1233784,2015-12-18 18:33:16 +0000,2015-12-21 13:06:30 +0000
1233925,2015-12-19 02:43:36 +0000,2016-01-07 13:57:28 +0000
1234147,2015-12-21 09:23:14 +0000,2016-05-10 10:21:13 +0000
1234280,2015-12-21 18:43:07 +0000,2016-01-06 00:09:34 +0000
1234401,2015-12-22 00:23:11 +0000,2017-04-29 21:21:30 +0000
1234401,2015-12-22 00:23:11 +0000,2017-04-29 21:21:30 +0000
1234425,2015-12-22 02:33:28 +0000,2016-01-20 10:01:27 +0000
1234571,2015-12-22 16:38:16 +0000,2016-01-02 00:46:50 +0000
1234578,2015-12-22 16:52:39 +0000,2016-06-09 22:40:09 +0000
1235876,2015-12-30 19:41:17 +0000,2016-01-01 23:17:30 +0000
1236923,2016-01-05 14:21:58 +0000,2016-05-24 20:10:50 +0000
1237103,2016-01-05 23:32:40 +0000,2016-01-07 14:00:30 +0000
1237219,2016-01-06 10:52:23 +0000,2016-05-12 13:00:45 +0000
1238440,2016-01-11 05:32:10 +0000,2016-01-27 11:15:39 +0000
1238558,2016-01-11 15:00:06 +0000,2016-02-10 12:51:36 +0000
1238558,2016-01-11 15:00:06 +0000,2016-02-10 12:51:36 +0000
1238592,2016-01-11 16:02:54 +0000,2016-02-09 12:29:03 +0000
1238935,2016-01-12 13:55:35 +0000,2016-02-11 11:13:15 +0000
1240760,2016-01-19 15:24:52 +0000,2016-02-19 11:30:22 +0000
1240880,2016-01-19 20:28:09 +0000,2016-01-24 02:13:24 +0000
1240893,2016-01-19 21:27:30 +0000,2017-01-20 06:11:43 +0000
1241896,2016-01-22 14:42:52 +0000,2016-02-03 11:36:24 +0000
1242668,2016-01-25 19:51:44 +0000,2016-03-23 15:37:23 +0000
1242798,2016-01-26 00:25:28 +0000,2016-02-03 11:38:06 +0000
1242810,2016-01-26 01:29:17 +0000,2016-03-23 15:34:41 +0000
1243178,2016-01-26 22:19:59 +0000,2016-02-25 11:17:35 +0000
1243335,2016-01-27 11:06:34 +0000,2016-02-09 12:28:29 +0000
1243466,2016-01-27 18:45:16 +0000,2016-04-05 03:40:16 +0000
1243555,2016-01-27 22:45:23 +0000,2016-02-10 12:44:46 +0000
1243583,2016-01-28 00:10:11 +0000,2016-02-11 11:09:32 +0000
1244250,2016-01-29 20:08:51 +0000,2016-02-11 11:08:43 +0000
1244995,2016-02-02 04:38:38 +0000,2016-02-07 23:35:19 +0000
1245264,2016-02-02 21:24:53 +0000,2016-02-16 11:13:43 +0000
1245724,2016-02-04 01:43:37 +0000,2016-02-10 12:44:07 +0000
1245743,2016-02-04 03:46:49 +0000,2016-03-10 11:19:34 +0000
1245791,2016-02-04 10:46:57 +0000,2016-07-12 09:05:18 +0000
1245791,2016-02-04 10:46:57 +0000,2016-07-12 09:05:18 +0000
1245791,2016-02-04 10:46:57 +0000,2016-07-12 09:05:18 +0000
1245795,2016-02-04 10:56:18 +0000,2016-07-12 09:04:31 +0000
1245795,2016-02-04 10:56:18 +0000,2016-07-12 09:04:31 +0000
1246014,2016-02-05 00:12:30 +0000,2016-02-11 11:06:11 +0000
1246054,2016-02-05 02:47:34 +0000,2016-02-10 13:04:11 +0000
1246061,2016-02-05 03:28:57 +0000,2016-03-24 15:25:50 +0000
1246944,2016-02-09 14:55:16 +0000,2016-03-25 15:47:45 +0000
1246956,2016-02-09 15:44:50 +0000,2016-02-23 16:00:40 +0000
1246972,2016-02-09 16:45:20 +0000,2016-08-30 00:47:06 +0000
1247236,2016-02-10 12:16:52 +0000,2016-02-19 11:29:29 +0000
1247239,2016-02-10 12:28:39 +0000,2016-07-20 12:53:09 +0000
1247239,2016-02-10 12:28:39 +0000,2016-07-20 12:53:09 +0000
1248329,2016-02-15 05:50:32 +0000,2016-02-18 12:32:24 +0000
1248580,2016-02-16 13:59:28 +0000,2016-05-25 22:38:00 +0000
1248580,2016-02-16 13:59:28 +0000,2016-05-25 22:38:00 +0000
1248794,2016-02-16 23:03:36 +0000,2016-02-18 12:33:18 +0000
1248876,2016-02-17 07:57:09 +0000,2016-03-01 11:16:16 +0000
1249183,2016-02-18 01:37:26 +0000,2016-02-22 03:53:01 +0000
1249377,2016-02-18 19:32:01 +0000,2016-02-21 01:30:54 +0000
1249522,2016-02-19 04:14:53 +0000,2016-05-12 12:58:45 +0000
1249578,2016-02-19 10:23:20 +0000,2016-06-22 11:56:16 +0000
1249578,2016-02-19 10:23:20 +0000,2016-06-22 11:56:16 +0000
1249685,2016-02-19 17:31:33 +0000,2016-02-24 11:29:25 +0000
1251308,2016-02-25 17:54:44 +0000,2016-03-15 11:47:04 +0000
1251922,2016-02-28 11:29:26 +0000,2016-03-23 15:35:59 +0000
1252511,2016-03-01 18:02:00 +0000,2016-07-29 10:27:33 +0000
1252707,2016-03-02 00:51:33 +0000,2016-03-20 04:29:19 +0000
1253099,2016-03-03 00:03:20 +0000,2016-03-23 15:35:14 +0000
1253673,2016-03-04 18:27:41 +0000,2016-04-20 09:58:48 +0000
1253673,2016-03-04 18:27:41 +0000,2016-04-20 09:58:48 +0000
1254106,2016-03-07 13:15:16 +0000,2016-04-10 20:32:00 +0000
1254122,2016-03-07 14:36:08 +0000,2016-03-24 15:27:35 +0000
1254164,2016-03-07 16:25:13 +0000,2016-03-19 15:45:00 +0000
1254622,2016-03-08 18:24:46 +0000,2016-03-25 15:45:03 +0000
1254688,2016-03-08 21:17:44 +0000,2016-05-31 12:34:23 +0000
1254721,2016-03-08 22:51:09 +0000,2016-03-16 23:36:44 +0000
1254876,2016-03-09 06:42:17 +0000,2016-03-22 11:23:09 +0000
1255298,2016-03-10 05:30:09 +0000,2016-03-11 16:02:20 +0000
1255474,2016-03-10 17:03:36 +0000,2016-09-21 10:48:41 +0000
1255474,2016-03-10 17:03:36 +0000,2016-09-21 10:48:41 +0000
1255570,2016-03-10 20:45:16 +0000,2016-04-15 12:05:44 +0000
1255949,2016-03-12 03:05:07 +0000,2016-03-25 15:45:35 +0000
1256009,2016-03-12 17:48:45 +0000,2019-05-17 16:30:51 +0000
1256065,2016-03-13 01:58:54 +0000,2016-03-16 23:36:29 +0000
1257361,2016-03-16 22:56:41 +0000,2016-12-12 10:48:47 +0000
1257765,2016-03-18 06:25:07 +0000,2016-06-27 10:08:44 +0000
1258079,2016-03-19 04:42:17 +0000,2016-06-24 09:21:39 +0000
1258231,2016-03-20 23:04:54 +0000,2016-03-23 15:36:42 +0000
1260439,2016-03-29 14:39:49 +0000,2016-04-01 22:34:20 +0000
1261175,2016-03-31 20:24:20 +0000,2017-11-29 12:13:24 +0000
1261230,2016-03-31 23:17:26 +0000,2016-04-02 17:31:44 +0000
1261752,2016-04-04 06:54:35 +0000,2016-05-11 13:23:47 +0000
1261752,2016-04-04 06:54:35 +0000,2016-05-11 13:23:47 +0000
1261752,2016-04-04 06:54:35 +0000,2016-05-11 13:23:47 +0000
1261776,2016-04-04 09:27:05 +0000,2016-04-07 10:41:43 +0000
1261933,2016-04-04 20:00:55 +0000,2016-04-12 12:01:28 +0000
1263384,2016-04-09 14:43:06 +0000,2016-04-18 13:07:19 +0000
1264053,2016-04-12 20:06:12 +0000,2017-01-30 23:48:07 +0000
1264053,2016-04-12 20:06:12 +0000,2017-01-30 23:48:07 +0000
1264053,2016-04-12 20:06:12 +0000,2017-01-30 23:48:07 +0000
1264053,2016-04-12 20:06:12 +0000,2017-01-30 23:48:07 +0000
1264300,2016-04-13 14:40:18 +0000,2016-05-27 01:51:55 +0000
1264575,2016-04-14 09:21:20 +0000,2016-05-12 12:57:20 +0000
1264998,2016-04-15 16:07:46 +0000,2016-04-20 10:02:12 +0000
1265577,2016-04-18 23:22:41 +0000,2016-05-05 19:07:19 +0000
1266963,2016-04-23 14:14:35 +0000,2016-05-05 19:06:55 +0000
1267130,2016-04-25 06:09:04 +0000,2016-05-10 22:24:34 +0000
1268034,2016-04-27 14:33:26 +0000,2016-05-19 17:00:12 +0000
1268034,2016-04-27 14:33:26 +0000,2016-05-19 17:00:12 +0000
1268034,2016-04-27 14:33:26 +0000,2016-05-19 17:00:12 +0000
1268034,2016-04-27 14:33:26 +0000,2016-05-19 17:00:12 +0000
1268034,2016-04-27 14:33:26 +0000,2016-05-19 17:00:12 +0000
1268626,2016-04-28 19:17:58 +0000,2016-06-23 13:11:12 +0000
1268854,2016-04-29 11:09:25 +0000,2016-06-24 09:22:09 +0000
1269729,2016-05-03 12:39:22 +0000,2016-05-05 19:07:49 +0000
1270381,2016-05-05 05:56:54 +0000,2016-05-16 03:40:47 +0000
1270537,2016-05-05 15:59:27 +0000,2016-06-28 14:16:15 +0000
1271037,2016-05-07 09:06:06 +0000,2016-05-11 13:23:03 +0000
1271037,2016-05-07 09:06:06 +0000,2016-05-11 13:23:03 +0000
1271460,2016-05-09 22:16:48 +0000,2016-05-15 01:27:43 +0000
1273129,2016-05-16 13:23:23 +0000,2016-05-19 16:59:30 +0000
1273202,2016-05-16 17:26:14 +0000,2016-05-17 20:57:48 +0000
1273265,2016-05-16 20:56:14 +0000,2017-04-06 22:05:53 +0000
1273537,2016-05-17 15:23:29 +0000,2017-03-21 01:23:58 +0000
1273701,2016-05-18 00:25:07 +0000,2016-05-24 20:10:04 +0000
1274637,2016-05-20 17:45:29 +0000,2016-06-27 21:07:09 +0000
1274777,2016-05-21 17:53:39 +0000,2016-06-09 13:56:03 +0000
1275339,2016-05-25 00:50:04 +0000,2016-06-13 07:27:31 +0000
1275339,2016-05-25 00:50:04 +0000,2016-06-13 07:27:31 +0000
1275339,2016-05-25 00:50:04 +0000,2016-06-13 07:27:31 +0000
1275582,2016-05-25 14:39:16 +0000,2016-05-31 12:33:06 +0000
1276413,2016-05-28 05:13:03 +0000,2016-06-02 11:01:31 +0000
1276413,2016-05-28 05:13:03 +0000,2016-06-02 11:01:31 +0000
1276897,2016-05-31 12:05:09 +0000,2016-07-01 09:29:15 +0000
1276976,2016-05-31 15:46:15 +0000,2016-06-10 13:49:24 +0000
1277213,2016-06-01 10:33:33 +0000,2016-07-29 10:30:41 +0000
1277475,2016-06-02 07:56:35 +0000,2016-06-10 13:48:47 +0000
1277475,2016-06-02 07:56:35 +0000,2016-06-10 13:48:47 +0000
1277475,2016-06-02 07:56:35 +0000,2016-06-10 13:48:47 +0000
1277866,2016-06-03 14:41:48 +0000,2016-06-07 15:02:39 +0000
1278013,2016-06-04 01:06:30 +0000,2016-06-24 20:39:57 +0000
1279146,2016-06-09 05:58:22 +0000,2016-07-08 10:14:11 +0000
1279814,2016-06-12 19:05:09 +0000,2016-06-16 07:28:12 +0000
1280215,2016-06-15 10:31:26 +0000,2016-06-24 20:39:36 +0000
1280294,2016-06-15 17:02:36 +0000,2016-07-08 00:35:00 +0000
1280443,2016-06-16 13:26:25 +0000,2016-08-12 20:52:43 +0000
1280443,2016-06-16 13:26:25 +0000,2016-08-12 20:52:43 +0000
1281071,2016-06-20 23:02:44 +0000,2016-06-24 09:22:54 +0000
1281482,2016-06-22 14:54:32 +0000,2016-09-23 10:36:07 +0000
1281965,2016-06-24 00:42:47 +0000,2017-11-10 16:36:03 +0000
1282076,2016-06-24 14:10:48 +0000,2016-07-21 14:42:26 +0000
1282246,2016-06-25 18:30:48 +0000,2016-06-30 12:22:18 +0000
1282502,2016-06-27 17:01:43 +0000,2016-07-07 09:50:46 +0000
1282746,2016-06-28 11:37:56 +0000,2016-08-17 00:17:26 +0000
1282992,2016-06-29 01:24:12 +0000,2016-07-07 09:50:18 +0000
1283823,2016-07-01 11:09:11 +0000,2016-07-07 09:47:02 +0000
1284372,2016-07-05 02:42:51 +0000,2016-07-12 14:34:11 +0000
1284395,2016-07-05 05:50:47 +0000,2016-09-28 14:06:04 +0000
1285003,2016-07-06 20:51:51 +0000,2016-07-25 13:57:37 +0000
1285003,2016-07-06 20:51:51 +0000,2016-07-25 13:57:37 +0000
1285833,2016-07-10 21:55:12 +0000,2016-12-30 15:12:47 +0000
1285960,2016-07-11 14:13:58 +0000,2017-01-06 01:37:30 +0000
1286183,2016-07-12 08:33:03 +0000,2016-07-17 08:12:59 +0000
1286911,2016-07-14 17:59:44 +0000,2016-10-04 10:04:35 +0000
1287204,2016-07-15 20:59:28 +0000,2016-08-05 12:11:16 +0000
1287266,2016-07-16 10:33:35 +0000,2016-07-21 14:41:30 +0000
1287316,2016-07-17 08:32:34 +0000,2016-09-14 17:23:34 +0000
1287721,2016-07-19 09:02:34 +0000,2016-08-26 00:04:47 +0000
1287912,2016-07-19 20:18:44 +0000,2016-12-08 15:53:37 +0000
1288482,2016-07-21 17:29:29 +0000,2016-07-31 15:47:38 +0000
1288555,2016-07-21 22:23:41 +0000,2016-08-17 00:17:50 +0000
1288561,2016-07-21 23:05:55 +0000,2016-08-17 00:15:08 +0000
1288588,2016-07-22 02:45:03 +0000,2016-09-07 16:01:19 +0000
1288780,2016-07-22 16:59:41 +0000,2016-07-30 14:32:22 +0000
1288946,2016-07-24 05:40:41 +0000,2016-08-19 14:07:31 +0000
1289085,2016-07-25 10:41:30 +0000,2016-07-31 15:48:08 +0000
1289085,2016-07-25 10:41:30 +0000,2016-07-31 15:48:08 +0000
1289273,2016-07-26 03:32:21 +0000,2016-10-13 17:02:07 +0000
1289280,2016-07-26 04:49:18 +0000,2016-08-19 14:08:02 +0000
1289701,2016-07-27 08:51:24 +0000,2016-11-30 14:53:07 +0000
1289970,2016-07-28 02:54:09 +0000,2016-08-12 20:51:37 +0000
1291016,2016-08-01 21:02:39 +0000,2016-10-20 03:05:33 +0000
1291665,2016-08-03 11:48:43 +0000,2016-08-17 23:44:25 +0000
1292159,2016-08-04 13:58:10 +0000,2016-09-03 15:44:11 +0000
1292443,2016-08-05 05:40:57 +0000,2016-10-21 21:29:35 +0000
1292534,2016-08-05 12:53:14 +0000,2017-03-21 01:26:14 +0000
1292590,2016-08-05 15:30:42 +0000,2016-09-08 01:03:33 +0000
1293327,2016-08-08 17:05:41 +0000,2016-08-12 20:53:00 +0000
1293347,2016-08-08 17:42:31 +0000,2016-08-19 14:06:58 +0000
1293463,2016-08-08 23:02:54 +0000,2016-08-25 12:28:28 +0000
1293709,2016-08-09 17:32:39 +0000,2016-08-19 14:09:28 +0000
1294095,2016-08-10 15:38:56 +0000,2016-08-25 12:29:22 +0000
1294407,2016-08-11 12:21:46 +0000,2016-08-19 14:05:16 +0000
1294438,2016-08-11 14:35:38 +0000,2016-09-02 19:53:45 +0000
1294677,2016-08-12 12:55:45 +0000,2016-08-26 00:04:28 +0000
1295002,2016-08-14 04:32:35 +0000,2016-10-04 03:20:07 +0000
1295023,2016-08-14 13:42:09 +0000,2016-08-19 13:55:37 +0000
1295299,2016-08-15 21:14:37 +0000,2017-02-22 14:00:10 +0000
1295322,2016-08-15 22:00:19 +0000,2016-08-29 16:54:29 +0000
1295322,2016-08-15 22:00:19 +0000,2016-08-29 16:54:29 +0000
1295322,2016-08-15 22:00:19 +0000,2016-08-29 16:54:29 +0000
1295322,2016-08-15 22:00:19 +0000,2016-08-29 16:54:29 +0000
1295542,2016-08-16 11:07:05 +0000,2016-09-21 10:45:56 +0000
1295542,2016-08-16 11:07:05 +0000,2016-09-21 10:45:56 +0000
1295542,2016-08-16 11:07:05 +0000,2016-09-21 10:45:56 +0000
1295747,2016-08-16 20:57:47 +0000,2016-08-31 00:38:18 +0000
1295945,2016-08-17 11:58:36 +0000,2016-08-25 12:28:55 +0000
1296078,2016-08-17 20:27:48 +0000,2016-08-19 14:08:48 +0000
1296087,2016-08-17 20:52:11 +0000,2016-08-26 13:45:13 +0000
1296649,2016-08-19 15:33:47 +0000,2016-10-08 03:08:35 +0000
1297099,2016-08-22 15:15:29 +0000,2016-08-26 00:05:06 +0000
1297361,2016-08-23 12:20:14 +0000,2016-12-07 10:39:14 +0000
1297361,2016-08-23 12:20:14 +0000,2016-12-07 10:39:14 +0000
1297808,2016-08-24 20:15:18 +0000,2016-08-30 00:47:22 +0000
1298107,2016-08-25 18:13:26 +0000,2016-10-08 03:12:31 +0000
1298169,2016-08-25 21:04:58 +0000,2016-09-21 10:47:05 +0000
1298509,2016-08-26 21:17:47 +0000,2019-09-02 21:41:01 +0000
1298773,2016-08-29 09:58:32 +0000,2016-11-30 03:47:22 +0000
1298773,2016-08-29 09:58:32 +0000,2016-11-30 03:47:22 +0000
1299098,2016-08-30 10:00:25 +0000,2016-11-30 03:47:59 +0000
1299147,2016-08-30 14:21:13 +0000,2017-05-14 19:19:55 +0000
1299519,2016-08-31 16:06:07 +0000,2016-09-23 10:34:54 +0000
1299686,2016-09-01 00:12:48 +0000,2016-09-23 10:32:20 +0000
1300083,2016-09-02 12:22:12 +0000,2016-09-23 10:33:34 +0000
1300129,2016-09-02 15:37:44 +0000,2016-09-03 15:43:39 +0000
1301343,2016-09-08 09:33:13 +0000,2016-10-03 05:36:07 +0000
1301381,2016-09-08 12:58:50 +0000,2017-01-07 17:30:11 +0000
1301381,2016-09-08 12:58:50 +0000,2017-01-07 17:30:11 +0000
1301496,2016-09-08 19:06:25 +0000,2016-09-23 10:31:52 +0000
1301547,2016-09-08 22:18:23 +0000,2018-07-18 09:46:24 +0000
1301777,2016-09-09 20:32:34 +0000,2016-09-29 00:26:37 +0000
1301876,2016-09-10 13:53:23 +0000,2016-09-30 10:11:09 +0000
1302973,2016-09-15 09:46:34 +0000,2016-10-10 10:05:08 +0000
1303418,2016-09-16 18:46:20 +0000,2016-09-23 10:26:05 +0000
1303418,2016-09-16 18:46:20 +0000,2016-09-23 10:26:05 +0000
1303678,2016-09-19 07:10:49 +0000,2016-10-17 09:39:52 +0000
1303710,2016-09-19 11:08:44 +0000,2016-10-05 00:35:53 +0000
1303713,2016-09-19 11:23:17 +0000,2016-09-29 12:26:30 +0000
1304201,2016-09-20 21:49:01 +0000,2016-10-05 00:36:15 +0000
1305876,2016-09-27 23:25:43 +0000,2016-10-14 10:17:27 +0000
1305876,2016-09-27 23:25:43 +0000,2016-10-14 10:17:27 +0000
1305876,2016-09-27 23:25:43 +0000,2016-10-14 10:17:27 +0000
1306142,2016-09-28 23:14:43 +0000,2016-10-12 21:29:58 +0000
1306628,2016-09-30 14:43:12 +0000,2016-12-01 04:34:26 +0000
1306696,2016-09-30 19:06:43 +0000,2016-10-06 13:57:20 +0000
1306696,2016-09-30 19:06:43 +0000,2016-10-06 13:57:20 +0000
1306696,2016-09-30 19:06:43 +0000,2016-10-06 13:57:20 +0000
1307254,2016-10-03 21:22:16 +0000,2016-10-06 13:56:03 +0000
1308036,2016-10-05 23:15:37 +0000,2016-10-08 03:10:15 +0000
1308048,2016-10-06 00:21:07 +0000,2016-10-08 03:08:58 +0000
1308251,2016-10-06 16:24:34 +0000,2020-06-19 04:06:18 +0000
1308346,2016-10-06 23:11:46 +0000,2016-10-21 21:29:36 +0000
1308688,2016-10-08 04:22:44 +0000,2016-11-30 03:50:13 +0000
1308688,2016-10-08 04:22:44 +0000,2016-11-30 03:50:13 +0000
1308922,2016-10-10 13:37:31 +0000,2016-10-13 10:00:42 +0000
1309310,2016-10-11 18:16:06 +0000,2016-11-11 22:03:12 +0000
1309310,2016-10-11 18:16:06 +0000,2016-11-11 22:03:12 +0000
1309720,2016-10-12 21:40:56 +0000,2016-10-17 09:39:03 +0000
1309823,2016-10-13 08:56:14 +0000,2016-10-14 21:44:39 +0000
1309834,2016-10-13 09:50:42 +0000,2016-11-23 04:16:46 +0000
1311319,2016-10-19 11:41:55 +0000,2016-10-23 17:36:43 +0000
1311319,2016-10-19 11:41:55 +0000,2016-10-23 17:36:43 +0000
1311319,2016-10-19 11:41:55 +0000,2016-10-23 17:36:43 +0000
1311687,2016-10-20 13:51:38 +0000,2016-12-03 06:24:21 +0000
1312001,2016-10-21 13:59:06 +0000,2017-01-12 20:44:46 +0000
1312243,2016-10-23 03:07:11 +0000,2016-12-17 00:25:07 +0000
1312272,2016-10-23 15:45:29 +0000,2016-11-05 21:02:53 +0000
1312272,2016-10-23 15:45:29 +0000,2016-11-05 21:02:53 +0000
1312548,2016-10-24 21:05:00 +0000,2016-11-30 13:56:21 +0000
1312609,2016-10-25 00:58:17 +0000,2016-11-30 03:50:48 +0000
1313212,2016-10-26 21:56:16 +0000,2016-11-30 14:51:32 +0000
1313385,2016-10-27 15:23:59 +0000,2016-10-29 13:21:43 +0000
1313711,2016-10-28 16:30:26 +0000,2017-02-20 14:41:35 +0000
1314401,2016-11-01 19:48:47 +0000,2016-11-05 02:03:41 +0000
1314442,2016-11-01 21:51:47 +0000,2016-11-30 14:51:56 +0000
1314667,2016-11-02 17:09:47 +0000,2016-11-05 02:03:06 +0000
1315248,2016-11-04 13:44:58 +0000,2017-02-24 13:49:35 +0000
1315248,2016-11-04 13:44:58 +0000,2017-02-24 13:49:35 +0000
1315435,2016-11-05 06:15:57 +0000,2016-11-14 09:32:41 +0000
1315631,2016-11-07 09:53:42 +0000,2016-11-30 14:52:39 +0000
1315848,2016-11-08 01:38:10 +0000,2016-11-30 03:51:51 +0000
1317085,2016-11-12 21:07:49 +0000,2016-11-14 09:34:07 +0000
1317085,2016-11-12 21:07:49 +0000,2016-11-14 09:34:07 +0000
1317085,2016-11-12 21:07:49 +0000,2016-11-14 09:34:07 +0000
1317409,2016-11-14 19:01:07 +0000,2016-11-18 16:01:48 +0000
1317501,2016-11-14 22:46:20 +0000,2016-12-08 15:21:55 +0000
1317805,2016-11-15 21:39:55 +0000,2016-11-18 20:52:26 +0000
1317936,2016-11-16 09:28:22 +0000,2016-11-26 13:23:00 +0000
1317936,2016-11-16 09:28:22 +0000,2016-11-26 13:23:00 +0000
1318766,2016-11-18 20:45:40 +0000,2016-12-03 06:24:59 +0000
1319070,2016-11-21 14:21:49 +0000,2016-12-30 15:12:19 +0000
1319122,2016-11-21 17:25:55 +0000,2016-11-29 10:47:33 +0000
1319157,2016-11-21 18:55:33 +0000,2018-02-28 11:04:18 +0000
1319456,2016-11-22 16:52:03 +0000,2016-12-09 12:58:53 +0000
1319888,2016-11-23 19:26:43 +0000,2016-12-01 00:16:44 +0000
1320039,2016-11-24 10:21:58 +0000,2016-11-30 14:16:47 +0000
1320057,2016-11-24 11:51:30 +0000,2016-11-30 14:17:24 +0000
1320894,2016-11-29 10:20:31 +0000,2016-12-03 06:23:38 +0000
1321038,2016-11-29 18:49:01 +0000,2016-12-20 19:39:41 +0000
1321247,2016-11-30 10:06:03 +0000,2017-01-10 11:17:50 +0000
1321374,2016-11-30 19:43:17 +0000,2016-12-17 22:07:56 +0000
1321384,2016-11-30 20:52:09 +0000,2017-06-28 22:23:09 +0000
1321566,2016-12-01 15:42:33 +0000,2017-01-04 02:44:45 +0000
1321566,2016-12-01 15:42:33 +0000,2017-01-04 02:44:45 +0000
1321612,2016-12-01 18:59:29 +0000,2017-02-23 15:33:15 +0000
1321619,2016-12-01 19:29:13 +0000,2017-11-09 17:56:31 +0000
1321719,2016-12-02 03:01:46 +0000,2016-12-08 15:23:07 +0000
1321814,2016-12-02 15:31:44 +0000,2017-02-07 13:17:12 +0000
1322107,2016-12-05 10:07:32 +0000,2016-12-20 19:40:07 +0000
1322305,2016-12-07 00:53:02 +0000,2016-12-20 00:48:12 +0000
1322315,2016-12-07 02:54:50 +0000,2017-01-13 00:10:29 +0000
1322420,2016-12-07 23:18:19 +0000,2016-12-20 19:46:40 +0000
1322716,2016-12-09 19:43:49 +0000,2016-12-31 00:58:58 +0000
1322864,2016-12-10 23:32:07 +0000,2019-10-30 22:01:20 +0000
1322896,2016-12-11 11:36:25 +0000,2017-03-26 01:50:20 +0000
1323241,2016-12-13 18:52:13 +0000,2017-01-10 00:37:51 +0000
1323338,2016-12-14 00:11:35 +0000,2016-12-17 22:09:01 +0000
1324000,2016-12-16 15:50:36 +0000,2017-01-10 00:37:31 +0000
1324042,2016-12-16 18:19:50 +0000,2018-02-10 22:13:10 +0000
1324716,2016-12-20 08:34:58 +0000,2017-01-12 09:22:41 +0000
1324810,2016-12-20 16:11:44 +0000,2016-12-23 02:44:16 +0000
1324810,2016-12-20 16:11:44 +0000,2016-12-23 02:44:16 +0000
1325052,2016-12-21 12:25:37 +0000,2017-02-14 12:47:46 +0000
1325200,2016-12-21 21:25:55 +0000,2017-01-13 00:09:07 +0000
1325200,2016-12-21 21:25:55 +0000,2017-01-13 00:09:07 +0000
1325200,2016-12-21 21:25:55 +0000,2017-01-13 00:09:07 +0000
1325200,2016-12-21 21:25:55 +0000,2017-01-13 00:09:07 +0000
1325344,2016-12-22 11:14:08 +0000,2016-12-29 00:14:16 +0000
1325511,2016-12-23 00:52:52 +0000,2017-02-07 13:18:04 +0000
1325513,2016-12-23 00:55:36 +0000,2017-04-14 00:29:34 +0000
1325877,2016-12-26 20:24:30 +0000,2017-01-03 11:49:46 +0000
1325923,2016-12-27 09:14:07 +0000,2017-08-29 19:26:21 +0000
1325923,2016-12-27 09:14:07 +0000,2017-08-29 19:26:21 +0000
1325923,2016-12-27 09:14:07 +0000,2017-08-29 19:26:21 +0000
1325938,2016-12-27 13:52:59 +0000,2016-12-31 19:30:46 +0000
1325955,2016-12-27 15:43:14 +0000,2017-03-23 23:19:36 +0000
1328121,2017-01-02 08:31:54 +0000,2017-01-07 16:38:43 +0000
1328251,2017-01-03 12:11:59 +0000,2017-01-11 15:34:43 +0000
1328642,2017-01-04 17:30:25 +0000,2017-01-18 22:24:16 +0000
1328834,2017-01-05 09:41:56 +0000,2017-01-11 02:21:25 +0000
1328861,2017-01-05 12:37:15 +0000,2017-02-12 02:02:22 +0000
1329403,2017-01-07 12:17:23 +0000,2017-01-18 22:24:39 +0000
1329521,2017-01-08 22:28:21 +0000,2017-01-13 23:47:03 +0000
1329521,2017-01-08 22:28:21 +0000,2017-01-13 23:47:03 +0000
1329796,2017-01-09 23:01:55 +0000,2017-02-08 13:45:29 +0000
1329989,2017-01-10 15:27:28 +0000,2017-01-13 13:48:31 +0000
1330687,2017-01-12 16:30:14 +0000,2017-02-08 13:43:45 +0000
1330739,2017-01-12 18:36:17 +0000,2017-07-27 09:22:30 +0000
1330769,2017-01-12 20:47:45 +0000,2017-01-18 14:37:14 +0000
1331058,2017-01-13 19:59:25 +0000,2017-01-14 17:45:15 +0000
1331209,2017-01-14 19:48:34 +0000,2017-11-05 22:33:47 +0000
1331209,2017-01-14 19:48:34 +0000,2017-11-05 22:33:47 +0000
1331209,2017-01-14 19:48:34 +0000,2017-11-05 22:33:47 +0000
1331209,2017-01-14 19:48:34 +0000,2017-11-05 22:33:47 +0000
1332501,2017-01-20 00:05:02 +0000,2017-01-25 00:13:25 +0000
1332569,2017-01-20 07:40:47 +0000,2017-01-27 10:00:05 +0000
1332597,2017-01-20 11:26:09 +0000,2017-01-26 04:46:23 +0000
